,CNT,SUBNATIO,STRATUM,OECD,NC,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC02Q03,SC02Q04,SC03Q01,SC04Q01,SC05Q01,SC07Q01,SC07Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q11,SC10Q12,SC10Q61,SC10Q62,SC10Q21,SC10Q22,SC10Q41,SC10Q42,SC10Q51,SC10Q52,SC11Q01,SC11Q02,SC11Q03,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC16Q05,SC16Q06,SC16Q07,SC16Q08,SC16Q09,SC16Q10,SC16Q11,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC20Q01,SC21Q05,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC22Q07,SC22Q08,SC22Q09,SC22Q10,SC22Q11,SC22Q12,SC22Q13,SC22Q14,SC22Q15,SC22Q16,SC22Q17,SC22Q18,SC22Q19,SC23Q01,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC26Q01,SC26Q02,SC26Q03,SC26Q04,SC27Q01,SC27Q02,SC28Q01,SC28Q02,SC29Q01,SC29Q02,SC30Q01,SC30Q02,SC30Q03,SC30Q04,SC31Q01,SC31Q02,SC31Q03,SC31Q04,SC31Q05,SC31Q06,SC31Q07,SC32Q01,SC32Q03,SC32Q04,SC32Q05,SC32Q06,SC32Q07,SC32Q08,SC33Q01A,SC33Q01B,SC33Q01C,SC33Q01D,SC33Q01E,SC33Q02A,SC33Q02B,SC33Q02C,SC33Q02D,SC33Q02E,SC33Q03A,SC33Q03B,SC33Q03C,SC33Q03D,SC33Q03E,SC33Q04A,SC33Q04B,SC33Q04C,SC33Q04D,SC33Q04E,SC33Q05A,SC33Q05B,SC33Q05C,SC33Q05D,SC33Q05E,SC33Q06A,SC33Q06B,SC33Q06C,SC33Q06D,SC33Q06E,SC33Q07A,SC33Q07B,SC33Q07C,SC33Q07D,SC33Q07E,SC33Q08A,SC33Q08B,SC33Q08C,SC33Q08D,SC33Q08E,SC33Q09A,SC33Q09B,SC33Q09C,SC33Q09D,SC33Q09E,SC33Q10A,SC33Q10B,SC33Q10C,SC33Q10D,SC33Q10E,SC33Q11A,SC33Q11B,SC33Q11C,SC33Q11D,SC33Q11E,SC33Q12A,SC33Q12B,SC33Q12C,SC33Q12D,SC33Q12E,SC34Q01,SC34Q02,SC34Q03,SC34Q04,SC34Q05,SC34Q06,SC34Q07,SC34Q08,SC34Q09,SC34Q10,SC34Q11,SC34Q12,SC34Q13,SC34Q14,SC34Q15,SC34Q16,SC34Q17,SC34Q18,SC34Q19,SC34Q20,SC34Q22,SC35Q01,SC35Q02,SC39Q01,SC39Q02,SC39Q03,SC39Q05,SC39Q06,SC39Q07,SC39Q08,SC39Q09,SC39Q10,SC40Q01,SC40Q02,SC40Q03,SC44Q01,SC44Q02,SC44Q03,SC44Q04,SC44Q05,SC44Q06,SC47Q01,SC45Q01,SC46Q01,SC46Q02,SC46Q03,SC46Q05,SC46Q04,SC46Q06,SC46Q09,SC52Q01,SC46Q07,SC46Q08,SC52Q02,SC51Q01,SC51Q02,ABGMATH,ASSESS,CLSIZE,COMPWEB,CREACTIV,LEADCOM,LEADINST,LEADPD,LEADTCH,MACTIV,MATHEXC,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQUAL,RATCMP15,RESPCUR,RESPRES,SCHAUTON,SCHLTYPE,SCHSEL,SCHSIZE,SCMATBUI,SCMATEDU,SMRATIO,STRATIO,STUDCLIM,TCFOCST,TCHPARTI,TCMORALE,TCSHORT,TEACCLIM,W_FSCHWT,SENWGT_SCQ,VER_SCQ
5669,Germany,2760000,DEU0102,OECD,Germany,143,Public,98.0,2.0,,,Small Town,No Others,3,339.0,227.0,28.0,23.0,,,,,19.0,7.0,,,,,,,,,80.0,80.0,80.0,10-25%,10-25%,26-50%,Very little,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,Very little,To some extent,To some extent,To some extent,To some extent,For all classes,Not for any classes,For all classes,For all classes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,,Very little,Very little,To some extent,To some extent,To some extent,To some extent,Very little,Very little,Very little,To some extent,To some extent,Not at all,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,2.0,Minority of Parents,50.0,70.0,80.0,90.0,5.0,3.0,2.0,,1.0,5.0,1.0,,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Yes,Yes,Yes,Yes,No change,A small change,A moderate change,A small change,A small change,A small change,A small change,Sometimes,Sometimes,Never,Never,Never,Sometimes,Sometimes,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,1.0,1.0,2.0,2.0,,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,Once a week,Once a month,Once a month,1-2 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a month,1-2 times during the year,5.0,20.0,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Not likely,Not likely,Not likely,Likely,Likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,5.0,23.0,1.0,1.0,-0.6467,-0.5037,-0.6241,-0.3206,1.0,,0.401,,,0.57,,1.0,-0.25,-0.65,-0.6029,3.0,At least one sometimes but neither always,566.0,-1.0894,-0.3482,25.156,14.329,-1.0211,0.702,0.7801,0.8541,0.9454,-0.7478,42.4479,3.1085,22NOV13
5670,Germany,2760000,DEU0109,OECD,Germany,144,Public,100.0,,,,Large City,Two or More,4,216.0,204.0,15.0,7.0,1.0,0.0,,,8.0,1.0,7.0,1.0,3.0,0.0,,,1.0,0.0,53.0,16.0,16.0,10-25%,26-50%,51-75%,Very little,Very little,Not at all,To some extent,To some extent,Not at all,To some extent,A lot,To some extent,Very little,Not at all,Not at all,A lot,For some classes,Not for any classes,For some classes,For some classes,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,Both enrichment and remedial,Not at all,Not at all,Very little,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,To some extent,Very little,Not at all,Very little,Very little,0.0,Minority of Parents,40.0,70.0,50.0,50.0,0.0,20.0,0.0,25.0,10.0,10.0,10.0,0.0,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Yes,Yes,Yes,Yes,No change,No change,No change,No change,A moderate change,No change,A moderate change,Always,Always,Sometimes,Always,Sometimes,Never,Sometimes,1.0,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,,1-2 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a month,Once a month,Once a week,Once a week,Once a month,More than once a week,1-2 times during the year,Once a month,1-2 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,Did not occur,Once a month,1-2 times during the year,10.0,10.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Likely,Not likely,Likely,Very likely,Likely,Likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,3.0,28.0,1.0,1.0,-0.9829,0.493,-0.1263,0.2118,4.0,Both enrichment and remedial,0.486,0.054,0.353,0.459,,0.302,1.44,-0.56,-0.3533,3.0,At least one always considered,420.0,-0.1662,-0.87,49.412,22.703,1.1879,0.0095,1.6345,-0.7371,0.7093,0.4389,133.2993,9.7617,22NOV13
5671,Germany,2760000,DEU0218,OECD,Germany,145,Public,100.0,,,,Town,One Other,1,1226.0,354.0,82.0,,82.0,,,,5.0,,4.0,,,,,,1.0,,24.0,16.0,16.0,<10%,10-25%,26-50%,Very little,Not at all,To some extent,To some extent,To some extent,Very little,To some extent,To some extent,To some extent,Very little,Very little,Very little,Very little,Not for any classes,Not for any classes,For some classes,Not for any classes,No,No,No,No,No,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,,To some extent,To some extent,To some extent,Very little,Very little,To some extent,Very little,To some extent,Very little,Very little,To some extent,To some extent,Very little,Very little,To some extent,Very little,Very little,Very little,Very little,5.0,Largely absent,5.0,10.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Agree,Disagree,Agree,No,No,No,No,No change,No change,A small change,No change,No change,No change,No change,Never,Never,Never,Sometimes,Never,Always,Never,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,1.0,1.0,2.0,2.0,,1.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,,Did not occur,Did not occur,3-4 times during the year,3-4 times during the year,Once a month,1-2 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,1-2 times during the year,Did not occur,1-2 times during the year,Did not occur,Did not occur,Did not occur,1-2 times during the year,1-2 times during the year,1-2 times during the year,0.0,0.0,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Not likely,Not likely,Likely,Not likely,Not likely,,,,,,,,,,,,,,,,,No ability grouping between any classes,5.0,13.0,1.0,0.0,-1.814,-0.8328,-1.7186,-1.9239,0.0,,0.224,1.0,,0.061,,0.667,-0.43,-0.7,-0.6029,3.0,Two factors are never considered,1580.0,-0.1662,-0.87,316.0,19.268,-1.2067,-1.2132,0.7801,0.0826,0.9454,-0.8958,123.8022,9.0663,22NOV13
5672,Germany,2760000,DEU0101,OECD,Germany,146,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.81,-0.36,,,,,,,,,,,,,,,28.4032,2.08,22NOV13
5673,Germany,2760000,DEU0211,OECD,Germany,147,Public,100.0,,,,City,Two or More,4,479.0,337.0,51.0,22.0,49.0,18.0,,,8.0,2.0,8.0,2.0,,1.0,,,0.0,0.0,144.0,110.0,110.0,26-50%,10-25%,26-50%,Not at all,Not at all,Not at all,Very little,To some extent,Not at all,Very little,To some extent,Very little,Not at all,Very little,Not at all,Not at all,For some classes,For some classes,For some classes,For some classes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Both enrichment and remedial,Very little,Very little,To some extent,Very little,To some extent,To some extent,Not at all,Very little,Very little,Very little,To some extent,A lot,Very little,Very little,Very little,Very little,Very little,Very little,Very little,2.0,Largely absent,20.0,95.0,15.0,95.0,10.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,Agree,Agree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Yes,No,Yes,No,No change,No change,A small change,A small change,No change,No change,No change,Always,Sometimes,Never,Never,Always,Always,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,Once a month,3-4 times during the year,Once a month,3-4 times during the year,Once a month,Once a week,More than once a week,Once a month,More than once a week,Once a month,Once a month,Did not occur,More than once a week,3-4 times during the year,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,0.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Not likely,Not likely,Likely,Very likely,Not likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,4.0,28.0,1.0,2.0,-0.0958,0.493,1.7628,-0.6535,2.0,Both enrichment and remedial,0.413,0.935,,0.145,,0.764,0.03,-0.62,-0.3533,3.0,At least one always considered,816.0,0.5582,-0.1702,90.667,13.161,-0.6182,0.702,0.7801,-1.4838,-0.2817,-0.8958,21.725,1.591,22NOV13
5674,Germany,2760000,DEU0216,OECD,Germany,148,Public,95.0,0.0,5.0,0.0,Small Town,One Other,1,87.0,62.0,5.0,15.0,0.0,0.0,,,1.0,4.0,1.0,4.0,0.0,4.0,,,0.0,0.0,23.0,23.0,23.0,>75%,>75%,>75%,Very little,Very little,Very little,Very little,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Very little,For some classes,For some classes,For some classes,Not for any classes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Remedial only,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,A lot,Very little,To some extent,Very little,Very little,Very little,Very little,Not at all,Not at all,1.0,Largely absent,60.0,60.0,40.0,80.0,10.0,10.0,0.0,40.0,0.0,10.0,10.0,0.0,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Yes,Yes,Yes,No,No change,No change,A small change,No change,No change,No change,No change,Always,Always,Sometimes,Always,Never,Always,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,,2.0,2.0,1.0,2.0,,Once a month,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Once a month,3-4 times during the year,Once a month,3-4 times during the year,3-4 times during the year,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Once a month,3-4 times during the year,1-2 times during the year,Did not occur,10.0,40.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Not likely,Not likely,Likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,6.0,13.0,1.0,1.0,-1.3694,-1.2063,-0.3717,-1.0424,2.0,Either enrichment and remedial,0.416,0.0,0.667,0.24,,1.0,-0.25,-0.79,-0.8313,3.0,At least one always considered,149.0,0.1539,1.1619,49.667,11.92,0.0882,0.0095,-1.0488,-1.4838,0.7093,-0.5953,106.7667,7.8187,22NOV13
5675,Germany,2760000,DEU0210,OECD,Germany,149,Public,98.0,0.0,2.0,,Small Town,Two or More,3,396.0,420.0,43.0,29.0,43.0,29.0,,,11.0,5.0,11.0,5.0,11.0,5.0,,,0.0,0.0,111.0,60.0,60.0,10-25%,10-25%,51-75%,To some extent,To some extent,Not at all,To some extent,Not at all,Not at all,Very little,Very little,Not at all,Not at all,To some extent,Very little,To some extent,For some classes,Not for any classes,For all classes,For some classes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Very little,Very little,Very little,1.0,Largely absent,50.0,50.0,50.0,50.0,1.0,1.0,1.0,5.0,0.0,1.0,2.0,0.0,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly disagree,Strongly agree,Agree,Yes,Yes,No,No,No change,No change,A small change,A small change,A small change,A moderate change,A small change,Always,Always,Always,Always,Sometimes,Always,Sometimes,1.0,2.0,2.0,1.0,,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,2.0,2.0,,More than once a week,Once a month,3-4 times during the year,1-2 times during the year,Once a week,More than once a week,3-4 times during the year,More than once a week,Once a week,More than once a week,More than once a week,1-2 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,3-4 times during the year,1-2 times during the year,1.0,1.0,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Not likely,Not likely,Likely,Not likely,Likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,3.0,23.0,1.0,2.0,-0.6467,1.5109,-0.6241,0.6907,1.0,,0.515,1.0,1.0,0.235,,0.541,-0.67,-0.58,-0.0586,3.0,At least one always considered,816.0,-0.763,0.7524,60.444,14.191,0.0882,-0.6748,1.2429,0.8541,1.1868,-0.2762,26.5198,1.9421,22NOV13
5676,Germany,2760000,DEU0109,OECD,Germany,150,Public,99.0,0.0,1.0,0.0,Small Town,One Other,4,557.0,681.0,67.0,32.0,,,,,17.0,5.0,17.0,5.0,,,,,,,180.0,90.0,90.0,<10%,<10%,10-25%,Very little,Not at all,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Very little,Not at all,Not at all,Not for any classes,Not for any classes,For some classes,For all classes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Both enrichment and remedial,Not at all,Not at all,Not at all,Not at all,Very little,Very little,Not at all,Very little,To some extent,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Very little,0.0,Minority of Parents,20.0,10.0,20.0,10.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Yes,No,Yes,No,No change,No change,No change,No change,A small change,A small change,A small change,Never,Never,Never,Never,Never,Always,Sometimes,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,Once a month,Once a month,Once a month,Once a month,Once a month,More than once a week,More than once a week,Once a week,Once a month,Once a month,Once a week,1-2 times during the year,Once a month,Once a month,Once a month,1-2 times during the year,Once a month,1-2 times during the year,Did not occur,Once a month,Did not occur,3.0,15.0,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,No ability grouping between any classes,3.0,28.0,1.0,3.0,0.5331,0.9289,0.1183,-0.0388,5.0,Both enrichment and remedial,0.55,,,0.235,,0.5,-0.81,-0.7,-0.8313,3.0,Two factors are never considered,1238.0,0.5582,0.7524,63.487,14.916,1.1879,-1.2132,-1.8472,-0.7371,-0.2817,-0.5953,18.9952,1.3911,22NOV13
5677,Germany,2760000,DEU0217,OECD,Germany,151,Public,75.0,,25.0,,Town,No Others,1,53.0,37.0,10.0,9.0,10.0,9.0,,,8.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0,2.0,2.0,<10%,<10%,10-25%,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Very little,Very little,To some extent,For all classes,,For all classes,,No,Yes,No,Yes,No,No,No,Yes,Yes,No,,Yes,No,Yes,No,No,No,No,No,No,No,No,,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Very little,Very little,Not at all,Very little,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Very little,0.0,Largely absent,10.0,1.0,0.0,95.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Agree,Agree,No,No,Yes,Yes,No change,No change,No change,No change,No change,No change,No change,Always,Always,Never,Always,Never,Always,,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,,3-4 times during the year,Did not occur,1-2 times during the year,1-2 times during the year,Did not occur,3-4 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Once a month,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Did not occur,1-2 times during the year,Once a month,3-4 times during the year,1-2 times during the year,1-2 times during the year,0.0,0.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Not likely,Not likely,Not likely,,Not likely,,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,2.0,13.0,1.0,2.0,-1.814,-1.2063,-1.1508,-0.6535,1.0,,0.411,1.0,0.0,0.586,,0.222,-0.43,-0.53,-0.0586,3.0,At least one always considered,90.0,-0.4622,0.7524,10.588,6.207,0.0882,0.0095,2.3605,0.4686,0.7093,0.4389,114.6644,8.3971,22NOV13
5678,Germany,2760000,DEU0211,OECD,Germany,152,Public,100.0,,,,Town,One Other,3,298.0,326.0,36.0,17.0,36.0,17.0,,,5.0,3.0,5.0,3.0,5.0,3.0,,,0.0,0.0,81.0,40.0,40.0,10-25%,51-75%,>75%,Not at all,Not at all,Very little,Very little,Not at all,Not at all,Not at all,Very little,Very little,Not at all,Not at all,Not at all,Not at all,For some classes,Not for any classes,For some classes,For some classes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,Not at all,Very little,Very little,Not at all,Very little,Very little,Not at all,Very little,Not at all,Very little,To some extent,Not at all,Not at all,Not at all,Very little,To some extent,Very little,Very little,Very little,0.0,Largely absent,20.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,No,No,No,Yes,No change,No change,No change,No change,No change,No change,A small change,Sometimes,Sometimes,Never,Always,Always,Always,Sometimes,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,1.0,2.0,,2.0,2.0,1.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,,2.0,2.0,2.0,1.0,,2.0,1.0,2.0,2.0,,Once a month,Once a month,1-2 times during the year,Once a month,Once a month,Once a month,Once a month,Once a month,Once a month,Once a month,Once a month,Did not occur,3-4 times during the year,1-2 times during the year,Did not occur,Did not occur,Did not occur,1-2 times during the year,Did not occur,3-4 times during the year,Did not occur,15.0,100.0,,,,,,,,,,,,,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping between classes for s,3.0,23.0,1.0,1.0,-0.3532,0.2753,-0.6241,-0.6535,2.0,,0.522,1.0,1.0,0.146,,0.494,-0.53,-0.79,-0.8313,3.0,At least one sometimes but neither always,624.0,1.3052,0.7524,96.0,14.022,0.6173,-0.6748,-0.5646,-0.7371,0.1524,-0.1089,62.8474,4.6024,22NOV13
5679,Germany,2760000,DEU0101,OECD,Germany,153,Private,100.0,,,,Town,Two or More,4,473.0,383.0,21.0,39.0,,,,,,,,,,,,,,,57.0,50.0,50.0,10-25%,<10%,26-50%,To some extent,Very little,Not at all,Not at all,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,For all classes,Not for any classes,For some classes,Not for any classes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,,Not at all,Very little,Very little,Very little,Very little,Very little,Not at all,Very little,Not at all,Very little,To some extent,Not at all,Very little,Very little,Not at all,Very little,Very little,Not at all,Very little,0.0,Many Parents,75.0,15.0,75.0,15.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Agree,Strongly agree,Yes,No,No,No,No change,No change,A small change,No change,A small change,A small change,A small change,Never,Sometimes,Always,Sometimes,Always,Always,,1.0,2.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,1.0,2.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,2.0,,,Once a month,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,Once a month,Did not occur,Once a week,3-4 times during the year,Once a month,Did not occur,Once a month,Once a week,3-4 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,Did not occur,1-2 times during the year,1-2 times during the year,0.0,0.0,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Not likely,,Not likely,Not likely,Not likely,Not likely,,,,,,,,,,,,,,,,One of these forms of ability grouping for all classes,5.0,28.0,1.0,3.0,0.1329,-1.6346,-0.1263,-1.0424,1.0,,0.447,,,,,0.877,1.44,-0.36,-0.0586,2.0,At least one sometimes but neither always,856.0,1.3052,0.7524,,21.136,0.3493,-0.6748,0.7801,0.8541,0.4567,0.0647,68.5855,5.0226,22NOV13
