,CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,ST016Q01NA,ST038Q01NA,ST038Q02NA,ST038Q03NA,ST038Q04NA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST038Q08NA
593,276.0,DEU,27600022.0,27612316.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,4.0
594,276.0,DEU,27600022.0,27601335.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
595,276.0,DEU,27600022.0,27601239.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
596,276.0,DEU,27600022.0,27608134.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
597,276.0,DEU,27600022.0,27600982.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
598,276.0,DEU,27600022.0,27602133.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
599,276.0,DEU,27600022.0,27601559.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
600,276.0,DEU,27600022.0,27605945.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,2.0,2.0,2.0,2.0
601,276.0,DEU,27600022.0,27603317.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
602,276.0,DEU,27600022.0,27612164.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
603,276.0,DEU,27600022.0,27609653.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
604,276.0,DEU,27600022.0,27604346.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
605,276.0,DEU,27600022.0,27605445.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0
606,276.0,DEU,27600022.0,27601893.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,3.0,2.0
607,276.0,DEU,27600023.0,27604138.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
608,276.0,DEU,27600023.0,27609421.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
609,276.0,DEU,27600023.0,27610921.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
610,276.0,DEU,27600023.0,27609731.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
611,276.0,DEU,27600023.0,27607666.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
612,276.0,DEU,27600023.0,27609007.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
613,276.0,DEU,27600023.0,27601215.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
614,276.0,DEU,27600023.0,27600594.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,3.0,1.0,2.0,1.0,2.0
615,276.0,DEU,27600023.0,27611704.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
616,276.0,DEU,27600023.0,27612288.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
617,276.0,DEU,27600023.0,27606763.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,2.0
618,276.0,DEU,27600023.0,27609799.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,4.0,1.0,1.0,1.0,1.0
619,276.0,DEU,27600023.0,27605298.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
620,276.0,DEU,27600023.0,27602127.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
621,276.0,DEU,27600023.0,27610440.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
622,276.0,DEU,27600023.0,27609722.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,2.0
623,276.0,DEU,27600023.0,27609433.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,2.0,1.0,1.0,1.0,1.0,2.0
624,276.0,DEU,27600023.0,27605837.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
625,276.0,DEU,27600023.0,27609812.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
626,276.0,DEU,27600023.0,27611405.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
627,276.0,DEU,27600023.0,27611071.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,1.0
628,276.0,DEU,27600023.0,27603383.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
629,276.0,DEU,27600023.0,27608281.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
630,276.0,DEU,27600023.0,27612285.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,1.0,1.0,3.0
631,276.0,DEU,27600023.0,27611873.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
632,276.0,DEU,27600023.0,27610785.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,2.0,1.0,2.0
633,276.0,DEU,27600023.0,27602409.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,2.0
634,276.0,DEU,27600024.0,27603598.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
635,276.0,DEU,27600024.0,27600936.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
636,276.0,DEU,27600024.0,27611508.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
637,276.0,DEU,27600024.0,27611427.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
638,276.0,DEU,27600024.0,27607087.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,2.0,1.0,1.0,1.0
639,276.0,DEU,27600024.0,27606270.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,1.0,1.0,1.0
640,276.0,DEU,27600024.0,27610499.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,3.0,4.0,1.0,1.0,1.0,2.0
641,276.0,DEU,27600024.0,27603213.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
642,276.0,DEU,27600024.0,27606248.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
643,276.0,DEU,27600024.0,27606011.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
644,276.0,DEU,27600024.0,27607503.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,2.0,1.0,1.0
645,276.0,DEU,27600024.0,27602892.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
646,276.0,DEU,27600024.0,27604223.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
647,276.0,DEU,27600024.0,27608584.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
648,276.0,DEU,27600024.0,27610861.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
649,276.0,DEU,27600024.0,27607766.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
650,276.0,DEU,27600024.0,27600500.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
651,276.0,DEU,27600024.0,27612331.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
652,276.0,DEU,27600024.0,27601500.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
653,276.0,DEU,27600024.0,27606987.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
654,276.0,DEU,27600024.0,27600398.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,2.0
655,276.0,DEU,27600024.0,27609471.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
656,276.0,DEU,27600024.0,27604026.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,,2.0,,1.0,1.0,1.0
657,276.0,DEU,27600024.0,27603654.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
658,276.0,DEU,27600024.0,27611908.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,2.0,1.0,1.0,1.0,1.0
659,276.0,DEU,27600024.0,27600252.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,2.0,2.0,1.0
660,276.0,DEU,27600024.0,27603738.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,3.0,1.0,3.0,1.0,2.0
661,276.0,DEU,27600024.0,27604318.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,2.0,1.0,2.0,2.0
662,276.0,DEU,27600024.0,27607946.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
663,276.0,DEU,27600024.0,27605513.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,1.0,1.0,1.0,1.0,1.0
664,276.0,DEU,27600025.0,27612115.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
665,276.0,DEU,27600025.0,27601730.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,2.0
666,276.0,DEU,27600025.0,27600909.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,2.0,1.0,2.0
667,276.0,DEU,27600025.0,27611918.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
668,276.0,DEU,27600025.0,27606818.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,2.0
669,276.0,DEU,27600025.0,27609597.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
670,276.0,DEU,27600025.0,27606098.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
671,276.0,DEU,27600025.0,27610419.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
672,276.0,DEU,27600025.0,27608988.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
673,276.0,DEU,27600025.0,27601252.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,2.0,1.0,1.0
674,276.0,DEU,27600025.0,27605823.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,2.0,2.0,1.0,1.0,1.0,2.0
675,276.0,DEU,27600025.0,27604694.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
676,276.0,DEU,27600025.0,27603359.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0
677,276.0,DEU,27600025.0,27611394.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,2.0,1.0,1.0
678,276.0,DEU,27600025.0,27610468.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
679,276.0,DEU,27600025.0,27610034.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,2.0,1.0,1.0,1.0,1.0
680,276.0,DEU,27600025.0,27610371.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,2.0,2.0,1.0,1.0,1.0,2.0
681,276.0,DEU,27600025.0,27606685.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,2.0,1.0,1.0,1.0,2.0
682,276.0,DEU,27600025.0,27610537.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,3.0,2.0,1.0,1.0,1.0,1.0
683,276.0,DEU,27600025.0,27605979.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
684,276.0,DEU,27600025.0,27602264.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
685,276.0,DEU,27600025.0,27612155.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,
686,276.0,DEU,27600025.0,27604143.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
687,276.0,DEU,27600026.0,27609675.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,3.0,1.0,1.0
688,276.0,DEU,27600026.0,27603427.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,2.0,1.0,1.0,1.0,1.0
689,276.0,DEU,27600026.0,27611152.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,2.0,1.0,1.0,1.0,1.0
690,276.0,DEU,27600026.0,27606746.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,1.0,1.0,1.0,1.0,1.0,1.0
691,276.0,DEU,27600026.0,27608164.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
692,276.0,DEU,27600026.0,27611536.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,3.0,1.0,1.0,1.0,1.0,1.0
693,276.0,DEU,27600026.0,27602605.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,1.0,1.0,2.0,1.0,2.0
694,276.0,DEU,27600026.0,27600130.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
695,276.0,DEU,27600026.0,27603627.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,,,,,,
696,276.0,DEU,27600026.0,27604885.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
697,276.0,DEU,27600026.0,27608428.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,1.0,1.0,1.0
698,276.0,DEU,27600026.0,27611280.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,2.0,2.0,1.0,2.0,1.0,2.0
699,276.0,DEU,27600026.0,27609787.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
700,276.0,DEU,27600026.0,27611949.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,1.0,1.0,2.0,1.0,1.0
701,276.0,DEU,27600026.0,27610408.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,3.0,3.0,1.0,2.0,1.0,1.0
702,276.0,DEU,27600026.0,27605005.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
703,276.0,DEU,27600026.0,27601518.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
704,276.0,DEU,27600026.0,27611821.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
705,276.0,DEU,27600026.0,27601470.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
706,276.0,DEU,27600026.0,27603693.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,2.0,1.0,1.0
707,276.0,DEU,27600026.0,27606724.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
708,276.0,DEU,27600026.0,27611810.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,,,,,,,,,
709,276.0,DEU,27600026.0,27600951.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
710,276.0,DEU,27600026.0,27605747.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,3.0,1.0,1.0,1.0,1.0
711,276.0,DEU,27600026.0,27607754.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,2.0,1.0,1.0
712,276.0,DEU,27600026.0,27608455.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
713,276.0,DEU,27600026.0,27607054.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,4.0,4.0,4.0,3.0,2.0,4.0
714,276.0,DEU,27600026.0,27600278.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,
715,276.0,DEU,27600026.0,27607957.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
716,276.0,DEU,27600027.0,27607750.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,2.0,3.0,2.0,3.0,2.0,3.0
717,276.0,DEU,27600027.0,27607295.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,2.0,4.0,3.0,2.0,2.0,4.0
718,276.0,DEU,27600027.0,27601378.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
719,276.0,DEU,27600027.0,27611937.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,3.0,1.0,3.0,1.0,2.0
720,276.0,DEU,27600027.0,27611896.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,1.0
721,276.0,DEU,27600027.0,27610995.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
722,276.0,DEU,27600027.0,27610086.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0
723,276.0,DEU,27600027.0,27601904.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,1.0,2.0,1.0,1.0,1.0,2.0
724,276.0,DEU,27600027.0,27604178.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,,,,,,
725,276.0,DEU,27600027.0,27608518.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,2.0,2.0,1.0,1.0,1.0,1.0
726,276.0,DEU,27600027.0,27604201.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,2.0,1.0,1.0
727,276.0,DEU,27600027.0,27607452.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
728,276.0,DEU,27600027.0,27608015.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,2.0
729,276.0,DEU,27600027.0,27605849.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,2.0,2.0,1.0,1.0,1.0,3.0
730,276.0,DEU,27600027.0,27603706.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
731,276.0,DEU,27600027.0,27603121.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
732,276.0,DEU,27600027.0,27600211.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
733,276.0,DEU,27600027.0,27601101.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
734,276.0,DEU,27600027.0,27601626.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
735,276.0,DEU,27600027.0,27606082.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,,,2.0,2.0,1.0,3.0,1.0,2.0
736,276.0,DEU,27600027.0,27603378.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
737,276.0,DEU,27600027.0,27610664.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
738,276.0,DEU,27600027.0,27602912.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
739,276.0,DEU,27600027.0,27606018.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
740,276.0,DEU,27600027.0,27604550.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,2.0,2.0,2.0,2.0,2.0,2.0
741,276.0,DEU,27600027.0,27600903.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0
742,276.0,DEU,27600028.0,27611028.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,1.0
743,276.0,DEU,27600028.0,27609646.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
744,276.0,DEU,27600028.0,27608843.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
745,276.0,DEU,27600028.0,27604905.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0
746,276.0,DEU,27600028.0,27607305.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,1.0,1.0,1.0,1.0,2.0
747,276.0,DEU,27600028.0,27609098.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,9.0,,,1.0,2.0,1.0,1.0,1.0,1.0
748,276.0,DEU,27600028.0,27607688.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,0.0,,,3.0,2.0,1.0,1.0,1.0,2.0
749,276.0,DEU,27600028.0,27604641.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,10.0,,,1.0,1.0,1.0,1.0,1.0,2.0
750,276.0,DEU,27600028.0,27612266.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,,,1.0,2.0,1.0,1.0,1.0,2.0
751,276.0,DEU,27600028.0,27609741.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,8.0,,,1.0,1.0,1.0,1.0,1.0,1.0
752,276.0,DEU,27600028.0,27604344.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0
753,276.0,DEU,27600028.0,27604648.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,1.0,2.0,1.0,2.0,1.0,2.0
754,276.0,DEU,27600028.0,27605734.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0
755,276.0,DEU,27600028.0,27604560.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,,,2.0,1.0,1.0,1.0,1.0,1.0
