,CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC002Q01TA,SC002Q02TA,SC003Q01TA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q05NA,SC053Q06NA,SC053Q07TA,SC053Q08TA,SC053Q09TA,SC053Q10TA,SC053D11TA,SC059Q01NA,SC059Q02NA,SC059Q03NA,SC059Q04NA,SC059Q05NA,SC059Q06NA,SC059Q07NA,SC059Q08NA,SC052Q01NA,SC052Q02NA,SC009Q01TA,SC009Q02TA,SC009Q03TA,SC009Q04TA,SC009Q05TA,SC009Q06TA,SC009Q07TA,SC009Q08TA,SC009Q09TA,SC009Q10TA,SC009Q11TA,SC009Q12TA,SC009Q13TA,SC010Q01TA,SC010Q01TB,SC010Q01TC,SC010Q01TD,SC010Q01TE,SC010Q02TA,SC010Q02TB,SC010Q02TC,SC010Q02TD,SC010Q02TE,SC010Q03TA,SC010Q03TB,SC010Q03TC,SC010Q03TD,SC010Q03TE,SC010Q04TA,SC010Q04TB,SC010Q04TC,SC010Q04TD,SC010Q04TE,SC010Q05TA,SC010Q05TB,SC010Q05TC,SC010Q05TD,SC010Q05TE,SC010Q06TA,SC010Q06TB,SC010Q06TC,SC010Q06TD,SC010Q06TE,SC010Q07TA,SC010Q07TB,SC010Q07TC,SC010Q07TD,SC010Q07TE,SC010Q08TA,SC010Q08TB,SC010Q08TC,SC010Q08TD,SC010Q08TE,SC010Q09TA,SC010Q09TB,SC010Q09TC,SC010Q09TD,SC010Q09TE,SC010Q10TA,SC010Q10TB,SC010Q10TC,SC010Q10TD,SC010Q10TE,SC010Q11TA,SC010Q11TB,SC010Q11TC,SC010Q11TD,SC010Q11TE,SC010Q12TA,SC010Q12TB,SC010Q12TC,SC010Q12TD,SC010Q12TE,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC013Q01TA,SC014Q01NA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC019Q01NA01,SC019Q01NA02,SC019Q02NA01,SC019Q02NA02,SC019Q03NA01,SC019Q03NA02,SC025Q01NA,SC025Q02NA,SC027Q01NA,SC027Q02NA,SC027Q03NA,SC027Q04NA,SC032Q01TA,SC032Q02TA,SC032Q03TA,SC032Q04TA,SC034Q01NA,SC034Q02NA,SC034Q03TA,SC034Q04TA,SC035Q01NA,SC035Q01NB,SC035Q02TA,SC035Q02TB,SC035Q03TA,SC035Q03TB,SC035Q04TA,SC035Q04TB,SC035Q05TA,SC035Q05TB,SC035Q06TA,SC035Q06TB,SC035Q07TA,SC035Q07TB,SC035Q08TA,SC035Q08TB,SC035Q09NA,SC035Q09NB,SC035Q10TA,SC035Q10TB,SC035Q11NA,SC035Q11NB,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC040Q02NA,SC040Q03NA,SC040Q05NA,SC040Q11NA,SC040Q12NA,SC040Q15NA,SC040Q16NA,SC040Q17NA,SC041Q01NA,SC041Q03NA,SC041Q04NA,SC041Q05NA,SC041Q06NA,SC042Q01TA,SC042Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC063Q02NA,SC063Q03NA,SC063Q04NA,SC063Q06NA,SC063Q07NA,SC063Q09NA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SCHSIZE,CLSIZE,RATCMP1,RATCMP2,LEAD,LEADCOM,LEADINST,LEADPD,LEADTCH,RESPCUR,RESPRES,SCHAUT,TEACHPART,EDUSHORT,STAFFSHORT,PROAT5AB,PROAT5AM,PROAT6,PROATCE,TOTAT,PROSTAT,PROSTCE,PROSTMAS,TOTST,CREACTIV,SCIERES,STUBEHA,TEACHBEHA,STRATIO,SCHLTYPE,W_SCHGRNRABWT,SENWT,VER_DAT
151,276.0,DEU,27600155.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,1.0,419.0,441.0,4.0,,65.0,65.0,0.0,3.0,30.0,10.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,9999997.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,94.0,,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,51.0,14.0,51.0,14.0,0.0,0.0,51.0,14.0,3.0,1.0,10.0,2.0,10.0,2.0,10.0,2.0,12.0,50.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,,1.0,,1.0,,1.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,2.0,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,50.0,70.0,,20.0,860.0,28.0,,1.0,-1.5983,-1.4467,-1.6791,-1.2228,-1.3065,1.4806,-0.5533,0.67,5.0,-0.6703,-0.8076,0.0,1.0,0.0603,1.0,58.0,0.1897,1.0,1.0,11.0,3.0,5.0,0.0185,0.6298,14.8276,2.0,29.015866087,11.01147,15NOV16:14:59:10
152,276.0,DEU,27600156.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,460.0,528.0,3.0,130.0,130.0,130.0,0.0,2.0,40.0,200.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,9999997.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,100.0,,,,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,57.0,40.0,57.0,35.0,0.0,1.0,57.0,35.0,9.0,1.0,20.0,10.0,20.0,10.0,20.0,10.0,47.0,47.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,2.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,5.0,10.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,33.0,10.0,2.0,,988.0,23.0,1.0,1.0,-0.6422,-0.1032,0.0557,-0.3483,-1.6143,1.4806,-0.6941,0.58,5.0,-0.6703,-0.1241,0.0065,0.9675,0.1234,0.9675,77.0,0.3247,1.0,1.0,25.0,2.0,7.0,-1.2753,-0.4866,12.8312,3.0,25.742072441,9.76907,15NOV16:14:59:10
153,276.0,DEU,27600157.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,3.0,320.0,544.0,4.0,127.0,40.0,30.0,10.0,2.0,12.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,9999997.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,,95.0,0.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,54.0,64.0,54.0,36.0,,28.0,54.0,36.0,1.0,1.0,10.0,4.0,10.0,3.0,10.0,4.0,12.0,15.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,20.0,15.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,50.0,20.0,5.0,2.0,864.0,28.0,0.315,0.75,-0.2891,0.2784,0.1176,-0.4247,-0.7465,-0.9422,-0.7192,0.42,2.0,0.2208,-0.1143,0.1628,0.8372,0.0174,0.8372,86.0,0.1395,0.9583,1.0,12.0,3.0,6.0,-0.9935,0.9807,10.0465,3.0,35.153152688,13.34056,15NOV16:14:59:10
154,276.0,DEU,27600158.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,106.0,85.0,3.0,47.0,30.0,30.0,4.0,7.0,3.0,6.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,9999997.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,,90.0,0.0,0.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,11.0,3.0,11.0,3.0,11.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,20.0,20.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,10.0,15.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,25.0,15.0,5.0,191.0,23.0,0.6383,1.0,0.1785,0.6096,0.0833,0.3642,-0.1259,0.9105,-0.6589,0.67,4.0,-0.849,0.2838,1.0,0.0,0.0,1.0,12.5,0.4,1.0,1.0,5.0,1.0,5.0,0.0185,0.2229,15.28,3.0,89.975131429,34.1454,15NOV16:14:59:10
155,276.0,DEU,27600159.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,5.0,162.0,77.0,1.0,42.0,25.0,25.0,0.0,0.0,4.0,52.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,9999997.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0,2.0,1.0,,2.0,3.0,3.0,1.0,,80.0,,20.0,,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,29.0,5.0,28.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,95.0,100.0,93.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,56.0,96.0,30.0,2.0,239.0,13.0,0.5952,1.0,-2.0482,-1.1452,-1.6791,,-2.3518,-0.6572,-0.6941,0.67,5.0,0.2356,2.6914,0.0,0.0317,0.0,0.9365,31.5,0.0,0.0,0.0,0.0,3.0,1.0,0.7487,0.6876,7.5873,3.0,77.284314706,29.32926,15NOV16:14:59:10
156,276.0,DEU,27600160.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,124.0,76.0,1.0,34.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,9999997.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,100.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,14.0,7.0,14.0,7.0,,,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,100.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,2.0,2.0,60.0,100.0,90.0,3.0,3.0,2.0,2.0,,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,20.0,70.0,6.0,0.0,200.0,13.0,0.0882,1.0,-0.688,-0.8669,-0.4745,-0.2002,-1.1042,1.4806,-0.6061,0.67,6.0,0.2356,1.1894,,1.0,0.0,1.0,17.5,0.0571,0.0,0.0,1.0,2.0,1.0,0.9316,0.5529,11.4286,3.0,69.149123684,26.24197,15NOV16:14:59:10
157,276.0,DEU,27600161.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.356383942,9.2432,15NOV16:14:59:10
158,276.0,DEU,27600162.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,326.0,314.0,4.0,108.0,24.0,24.0,14.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,9999997.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,4.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,0.0,,3.0,3.0,1.0,3.0,2.0,2.0,,1.0,,95.0,,5.0,,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,23.0,22.0,22.0,19.0,0.0,1.0,22.0,20.0,1.0,,7.0,5.0,5.0,5.0,1.0,0.0,100.0,100.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,42.0,7.0,20.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,30.0,10.0,10.0,640.0,28.0,0.2222,1.0,0.8814,0.3458,0.5626,1.0958,1.3323,-0.6572,-0.4477,0.75,8.0,0.9328,0.9309,0.0147,0.9412,0.0294,0.9265,34.0,0.2794,0.7895,0.1053,9.5,2.0,3.0,1.3542,0.5529,18.8235,3.0,35.879834409,13.61633,15NOV16:14:59:10
159,276.0,DEU,27600164.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,9999997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.642311962,5.93623,15NOV16:14:59:10
160,276.0,DEU,27600165.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,199.0,196.0,2.0,74.0,120.0,120.0,20.0,17.0,15.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,9999997.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,,0.0,0.0,1.0,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,,1.0,,98.0,,2.0,,3.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,23.0,13.0,23.0,11.0,,,23.0,11.0,,,8.0,5.0,8.0,4.0,4.0,1.0,25.0,32.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,9.0,,13.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,59.0,27.0,2.0,3.0,395.0,18.0,1.6216,1.0,-0.6047,-1.1189,0.1103,-0.4247,-0.9845,-0.7997,-0.6061,0.67,2.0,-0.1328,0.1122,,0.9661,,0.9661,29.5,0.3559,0.9524,0.4286,10.5,1.0,5.0,0.0185,-0.7418,13.3898,3.0,74.97927619,28.4545,15NOV16:14:59:10
161,276.0,DEU,27600166.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,4.0,489.0,441.0,4.0,131.0,25.0,25.0,3.0,20.0,23.0,50.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,9999997.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,,80.0,,20.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,36.0,34.0,0.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,7.0,25.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,,,3.0,3.0,8.0,15.0,15.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,100.0,20.0,20.0,930.0,28.0,0.1908,1.0,-0.1486,-0.1864,0.2905,-0.2002,-0.2945,-0.4196,-0.5533,0.67,5.0,0.9328,0.9091,0.0,1.0,0.0,0.0,53.0,0.1981,0.0,1.0,10.5,1.0,2.0,0.0185,-0.5529,17.5472,3.0,39.189702439,14.87242,15NOV16:14:59:10
162,276.0,DEU,27600167.0,06MS,27600,27600.0,DEU9797,2760000,1.0,2.0,148.0,2.0,221.0,227.0,4.0,89.0,32.0,32.0,0.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,9999997.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,6.0,4.0,6.0,3.0,3.0,1.0,6.0,2.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,,100.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,28.0,7.0,28.0,7.0,0.0,0.0,28.0,7.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,25.0,33.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,,25.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,85.0,,5.0,448.0,28.0,0.3596,1.0,-0.2178,-1.2779,0.3473,1.8133,-1.3065,-0.2296,-0.6061,0.58,5.0,0.068,0.9091,0.0,1.0,0.0,1.0,31.5,0.254,0.25,0.0,8.0,2.0,3.0,0.0185,0.9233,14.2222,3.0,37.492411236,14.2283,15NOV16:14:59:10
